Date,CHN,EUR,GBP,USD,SDR,YEN,ZAR
"10 Apr 2025",0.5239,0.0649,0.0554,0.0713,0.0534,10.4600,1.3733
"09 Apr 2025",0.5206,0.0638,0.0550,0.0705,0.0528,10.2600,1.3912
"08 Apr 2025",0.5216,0.0648,0.0556,0.0709,0.0533,10.4500,1.3779
"07 Apr 2025",0.5215,0.0647,0.0552,0.0712,0.0533,10.3700,1.3777
"04 Apr 2025",0.5234,0.0653,0.0552,0.0722,0.0538,10.5400,1.3642
"03 Apr 2025",0.5255,0.0656,0.0549,0.0719,0.0538,10.5900,1.3641
"02 Apr 2025",0.5272,0.0671,0.0561,0.0724,0.0546,10.8600,1.3454
"01 Apr 2025",0.5306,0.0675,0.0564,0.0729,0.0549,10.9200,1.3374
"31 Mar 2025",0.5307,0.0675,0.0564,0.0731,0.0550,10.8800,1.3359
"28 Mar 2025",0.5317,0.0678,0.0565,0.0731,0.0551,11.0200,1.3327
"27 Mar 2025",0.5319,0.0679,0.0566,0.0732,0.0552,11.0000,1.3321
"26 Mar 2025",0.5313,0.0677,0.0565,0.0731,0.0551,11.0000,1.3344
"25 Mar 2025",0.5312,0.0677,0.0566,0.0731,0.0551,11.0100,1.3342
"24 Mar 2025",0.5318,0.0676,0.0566,0.0732,0.0551,10.9600,1.3339
"21 Mar 2025",0.5316,0.0677,0.0567,0.0733,0.0551,10.9600,1.3333
"20 Mar 2025",0.5320,0.0675,0.0566,0.0735,0.0551,10.9000,1.3335
"19 Mar 2025",0.5316,0.0672,0.0566,0.0734,0.0551,11.0100,1.3348
"18 Mar 2025",0.5323,0.0675,0.0567,0.0736,0.0552,11.0200,1.3321
"17 Mar 2025",0.5309,0.0674,0.0567,0.0733,0.0551,10.9100,1.3360
"14 Mar 2025",0.5297,0.0675,0.0565,0.0731,0.0550,10.8700,1.3381
"13 Mar 2025",0.5290,0.0672,0.0564,0.0731,0.0548,10.7900,1.3419
"12 Mar 2025",0.5302,0.0672,0.0566,0.0732,0.0549,10.8400,1.3397
"11 Mar 2025",0.5298,0.0673,0.0567,0.0732,0.0549,10.7800,1.3396
"10 Mar 2025",0.5312,0.0675,0.0566,0.0732,0.0550,10.8000,1.3381
"07 Mar 2025",0.5320,0.0679,0.0570,0.0734,0.0552,10.8400,1.3330
"06 Mar 2025",0.5295,0.0677,0.0567,0.0731,0.0550,10.8900,1.3376
"05 Mar 2025",0.5267,0.0682,0.0567,0.0725,0.0549,10.8500,1.3404
"04 Mar 2025",0.5255,0.0687,0.0567,0.0721,0.0549,10.7700,1.3423
"03 Mar 2025",0.5252,0.0691,0.0571,0.0719,0.0549,10.8200,1.3407
"28 Feb 2025",0.5269,0.0696,0.0574,0.0722,0.0552,10.8300,1.3343
"27 Feb 2025",0.5265,0.0692,0.0572,0.0724,0.0551,10.8200,1.3362
"26 Feb 2025",0.5264,0.0691,0.0573,0.0725,0.0552,10.8400,1.3356
"25 Feb 2025",0.5271,0.0693,0.0575,0.0726,0.0553,10.8700,1.3328
"24 Feb 2025",0.5268,0.0692,0.0574,0.0727,0.0553,10.8700,1.3328
"21 Feb 2025",0.5262,0.0692,0.0573,0.0726,0.0553,10.9200,1.3340
"20 Feb 2025",0.5254,0.0693,0.0574,0.0723,0.0552,10.8600,1.3363
"19 Feb 2025",0.5279,0.0693,0.0574,0.0725,0.0553,10.9900,1.3331
"18 Feb 2025",0.5270,0.0692,0.0574,0.0723,0.0552,10.9900,1.3354
"17 Feb 2025",0.5266,0.0692,0.0577,0.0726,0.0553,11.0200,1.3324
"14 Feb 2025",0.5262,0.0691,0.0576,0.0723,0.0552,11.0300,1.3362
"13 Feb 2025",0.5266,0.0692,0.0578,0.0723,0.0553,11.1300,1.3344
"12 Feb 2025",0.5272,0.0696,0.0579,0.0721,0.0553,11.0700,1.3345
"11 Feb 2025",0.5273,0.0700,0.0584,0.0722,0.0554,10.9700,1.3313
"10 Feb 2025",0.5270,0.0699,0.0581,0.0721,0.0553,10.9400,1.3340
"07 Feb 2025",0.5265,0.0696,0.0581,0.0722,0.0553,10.9500,1.3346
"06 Feb 2025",0.5248,0.0693,0.0577,0.0720,0.0551,10.9800,1.3387
"05 Feb 2025",0.5235,0.0692,0.0576,0.0719,0.0550,11.0200,1.3413
"04 Feb 2025",0.5229,0.0694,0.0576,0.0715,0.0550,11.1000,1.3430
"03 Feb 2025",0.5216,0.0694,0.0578,0.0711,0.0548,11.0400,1.3474
"31 Jan 2025",0.5261,0.0693,0.0580,0.0720,0.0552,11.1500,1.3370
"30 Jan 2025",0.5238,0.0692,0.0580,0.0721,0.0552,11.1500,1.3382
"29 Jan 2025",0.5225,0.0689,0.0578,0.0720,0.0551,11.1800,1.3414
"28 Jan 2025",0.5212,0.0686,0.0575,0.0716,0.0548,11.1500,1.3475
"27 Jan 2025",0.5248,0.0690,0.0580,0.0722,0.0552,11.2700,1.3375
"24 Jan 2025",0.5250,0.0693,0.0584,0.0725,0.0554,11.2500,1.3335
"23 Jan 2025",0.5254,0.0693,0.0586,0.0721,0.0553,11.3000,1.3354
"22 Jan 2025",0.5255,0.0693,0.0585,0.0721,0.0553,11.2400,1.3364
"21 Jan 2025",0.5237,0.0693,0.0586,0.0719,0.0552,11.1800,1.3388
"20 Jan 2025",0.5246,0.0695,0.0587,0.0716,0.0552,11.1800,1.3399
"17 Jan 2025",0.5244,0.0694,0.0585,0.0714,0.0550,11.1200,1.3431
"16 Jan 2025",0.5253,0.0695,0.0585,0.0715,0.0551,11.1600,1.3420
"15 Jan 2025",0.5229,0.0691,0.0583,0.0712,0.0549,11.2100,1.3470
"14 Jan 2025",0.5218,0.0693,0.0582,0.0710,0.0548,11.1900,1.3484
"13 Jan 2025",0.5199,0.0692,0.0582,0.0707,0.0547,11.1300,1.3530
"10 Jan 2025",0.5230,0.0692,0.0579,0.0711,0.0549,11.2600,1.3483
"09 Jan 2025",0.5235,0.0691,0.0578,0.0712,0.0549,11.2600,1.3479
"08 Jan 2025",0.5268,0.0693,0.0574,0.0717,0.0551,11.3400,1.3422
"07 Jan 2025",0.5291,0.0693,0.0575,0.0721,0.0553,11.3800,1.3378
"06 Jan 2025",0.5264,0.0694,0.0575,0.0716,0.0551,11.2800,1.3434
"31 Dec 2024",0.5248,0.0689,0.0571,0.0717,0.0549,11.2000,1.3471
"30 Dec 2024",0.5258,0.0690,0.0572,0.0719,0.0551,11.3600,1.3422
"24 Dec 2024",0.5269,0.0694,0.0575,0.0721,0.0553,11.3200,1.3368
"23 Dec 2024",0.5306,0.0696,0.0578,0.0726,0.0556,11.3700,1.3282
"20 Dec 2024",0.5288,0.0698,0.0579,0.0724,0.0556,11.3500,1.3298
"19 Dec 2024",0.5313,0.0700,0.0577,0.0727,0.0557,11.2800,1.3265
"18 Dec 2024",0.5337,0.0697,0.0576,0.0732,0.0558,11.2300,1.3230
"17 Dec 2024",0.5363,0.0700,0.0581,0.0735,0.0561,11.3300,1.3147
"16 Dec 2024",0.5364,0.0700,0.0583,0.0736,0.0561,11.3200,1.3141
"13 Dec 2024",0.5368,0.0704,0.0582,0.0737,0.0562,11.2600,1.3113
"12 Dec 2024",0.5377,0.0704,0.0580,0.0740,0.0563,11.3000,1.3082
"11 Dec 2024",0.5350,0.0701,0.0578,0.0738,0.0561,11.1900,1.3151
"10 Dec 2024",0.5352,0.0699,0.0579,0.0739,0.0561,11.1600,1.3155
"09 Dec 2024",0.5353,0.0697,0.0577,0.0735,0.0558,11.0300,1.3231
"06 Dec 2024",0.5339,0.0695,0.0577,0.0735,0.0558,11.0200,1.3252
"05 Dec 2024",0.5329,0.0696,0.0576,0.0732,0.0557,10.9700,1.3283
"04 Dec 2024",0.5336,0.0697,0.0577,0.0733,0.0557,10.9900,1.3267
"03 Dec 2024",0.5338,0.0698,0.0578,0.0732,0.0557,10.9800,1.3271
"02 Dec 2024",0.5329,0.0696,0.0577,0.0732,0.0557,11.0200,1.3284
"29 Nov 2024",0.5315,0.0695,0.0578,0.0734,0.0557,11.0200,1.3273
"28 Nov 2024",0.5302,0.0693,0.0577,0.0731,0.0556,11.0800,1.3319
"27 Nov 2024",0.5315,0.0698,0.0582,0.0732,0.0558,11.1300,1.3264
"26 Nov 2024",0.5316,0.0698,0.0583,0.0732,0.0559,11.2600,1.3243
"25 Nov 2024",0.5311,0.0699,0.0582,0.0733,0.0559,11.3200,1.3230
"22 Nov 2024",0.5308,0.0699,0.0582,0.0732,0.0559,11.3300,1.3243
"21 Nov 2024",0.5305,0.0694,0.0579,0.0732,0.0558,11.3300,1.3279
"20 Nov 2024",0.5316,0.0693,0.0579,0.0734,0.0558,11.4100,1.3259
"19 Nov 2024",0.5329,0.0695,0.0581,0.0736,0.0560,11.3800,1.3217
"18 Nov 2024",0.5307,0.0695,0.0580,0.0732,0.0558,11.3100,1.3280
"15 Nov 2024",0.5283,0.0692,0.0576,0.0729,0.0556,11.4000,1.3338
"14 Nov 2024",0.5294,0.0692,0.0575,0.0730,0.0556,11.3800,1.3329
"13 Nov 2024",0.5313,0.0692,0.0576,0.0734,0.0558,11.3900,1.3281
"12 Nov 2024",0.5341,0.0693,0.0575,0.0737,0.0559,11.3200,1.3253
"11 Nov 2024",0.5372,0.0696,0.0578,0.0746,0.0564,11.4500,1.3114
"07 Nov 2024",0.5366,0.0695,0.0577,0.0746,0.0563,11.5000,1.3124
"06 Nov 2024",0.5335,0.0693,0.0578,0.0742,0.0561,11.4400,1.3194
"05 Nov 2024",0.5331,0.0690,0.0579,0.0750,0.0563,11.4300,1.3145
"04 Nov 2024",0.5322,0.0689,0.0578,0.0750,0.0562,11.4000,1.3159
"01 Nov 2024",0.5333,0.0688,0.0580,0.0748,0.0562,11.4000,1.3182
"29 Oct 2024",0.5336,0.0690,0.0575,0.0745,0.0561,11.4000,1.3203
"28 Oct 2024",0.5324,0.0691,0.0576,0.0745,0.0561,11.4300,1.3197
"25 Oct 2024",0.5323,0.0690,0.0575,0.0746,0.0561,11.3300,1.3211
"24 Oct 2024",0.5306,0.0691,0.0576,0.0745,0.0561,11.3400,1.3219
"23 Oct 2024",0.5349,0.0694,0.0577,0.0749,0.0564,11.4000,1.3139
"22 Oct 2024",0.5344,0.0692,0.0576,0.0749,0.0563,11.2900,1.3165
"21 Oct 2024",0.5334,0.0690,0.0574,0.0749,0.0561,11.1900,1.3204
"18 Oct 2024",0.5334,0.0691,0.0574,0.0749,0.0562,11.2400,1.3187
"17 Oct 2024",0.5334,0.0689,0.0576,0.0748,0.0561,11.1900,1.3223
"16 Oct 2024",0.5342,0.0689,0.0576,0.0749,0.0561,11.1800,1.3208
"15 Oct 2024",0.5343,0.0688,0.0574,0.0750,0.0561,11.2000,1.3211
"14 Oct 2024",0.5342,0.0690,0.0577,0.0754,0.0564,11.2500,1.3144
"11 Oct 2024",0.5331,0.0688,0.0577,0.0753,0.0562,11.2000,1.3185
"10 Oct 2024",0.5314,0.0686,0.0574,0.0751,0.0561,11.1900,1.3231
"09 Oct 2024",0.5310,0.0686,0.0575,0.0752,0.0561,11.1700,1.3229
"08 Oct 2024",0.5335,0.0688,0.0577,0.0755,0.0563,11.1700,1.3171
"07 Oct 2024",0.5347,0.0688,0.0575,0.0754,0.0563,11.2000,1.3175
"04 Oct 2024",0.5339,0.0686,0.0576,0.0757,0.0563,11.0500,1.3189
"03 Oct 2024",0.5337,0.0687,0.0575,0.0758,0.0564,11.1200,1.3163
"02 Oct 2024",0.5334,0.0686,0.0572,0.0760,0.0563,10.9300,1.3184
"27 Sep 2024",0.5346,0.0684,0.0571,0.0764,0.0564,10.9900,1.3155
"26 Sep 2024",0.5354,0.0685,0.0572,0.0764,0.0565,11.0500,1.3142
"25 Sep 2024",0.5346,0.0681,0.0568,0.0762,0.0562,10.9300,1.3216
"24 Sep 2024",0.5352,0.0684,0.0570,0.0760,0.0563,10.9700,1.3195
"23 Sep 2024",0.5360,0.0681,0.0570,0.0760,0.0562,10.9400,1.3226
"20 Sep 2024",0.5344,0.0679,0.0569,0.0759,0.0560,10.7700,1.3277
"19 Sep 2024",0.5355,0.0680,0.0572,0.0757,0.0561,10.8100,1.3262
"18 Sep 2024",0.5364,0.0680,0.0574,0.0756,0.0560,10.7000,1.3290
"17 Sep 2024",0.5364,0.0679,0.0572,0.0756,0.0559,10.6200,1.3312
"16 Sep 2024",0.5352,0.0679,0.0573,0.0754,0.0558,10.5700,1.3334
"13 Sep 2024",0.5344,0.0679,0.0573,0.0752,0.0558,10.6100,1.3351
"12 Sep 2024",0.5330,0.0679,0.0573,0.0748,0.0557,10.6700,1.3392
"11 Sep 2024",0.5335,0.0679,0.0572,0.0750,0.0557,10.6000,1.3389
"10 Sep 2024",0.5338,0.0679,0.0573,0.0749,0.0557,10.7400,1.3373
"09 Sep 2024",0.5327,0.0677,0.0571,0.0749,0.0556,10.7100,1.3403
"06 Sep 2024",0.5340,0.0678,0.0572,0.0754,0.0559,10.7300,1.3336
"05 Sep 2024",0.5327,0.0677,0.0571,0.0751,0.0557,10.7400,1.3387
"04 Sep 2024",0.5312,0.0676,0.0570,0.0747,0.0555,10.8500,1.3437
"03 Sep 2024",0.5330,0.0677,0.0571,0.0748,0.0557,10.9400,1.3392
"02 Sep 2024",0.5330,0.0679,0.0571,0.0750,0.0558,10.9800,1.3359
"30 Aug 2024",0.5336,0.0680,0.0571,0.0753,0.0559,10.9200,1.3334
"29 Aug 2024",0.5349,0.0676,0.0569,0.0753,0.0558,10.8800,1.3370
"28 Aug 2024",0.5371,0.0676,0.0569,0.0753,0.0558,10.8800,1.3366
"27 Aug 2024",0.5369,0.0675,0.0571,0.0754,0.0559,10.9100,1.3356
"26 Aug 2024",0.5361,0.0673,0.0571,0.0753,0.0558,10.8400,1.3385
"23 Aug 2024",0.5335,0.0672,0.0570,0.0748,0.0555,10.8800,1.3457
"22 Aug 2024",0.5344,0.0672,0.0573,0.0750,0.0556,10.8900,1.3426
"21 Aug 2024",0.5351,0.0675,0.0576,0.0750,0.0558,10.9400,1.3387
"20 Aug 2024",0.5369,0.0678,0.0578,0.0752,0.0560,11.0600,1.3327
"19 Aug 2024",0.5343,0.0678,0.0578,0.0749,0.0558,10.8900,1.3384
"16 Aug 2024",0.5351,0.0679,0.0579,0.0746,0.0558,11.1000,1.3387
"15 Aug 2024",0.5324,0.0676,0.0579,0.0744,0.0556,10.9500,1.3452
"14 Aug 2024",0.5312,0.0676,0.0579,0.0743,0.0555,10.9400,1.3464
"13 Aug 2024",0.5308,0.0676,0.0578,0.0740,0.0554,10.9300,1.3501
"12 Aug 2024",0.5306,0.0677,0.0578,0.0739,0.0554,10.8800,1.3516
"09 Aug 2024",0.5296,0.0676,0.0579,0.0738,0.0553,10.8600,1.3530
"08 Aug 2024",0.5286,0.0675,0.0581,0.0738,0.0553,10.8000,1.3546
"07 Aug 2024",0.5291,0.0675,0.0580,0.0737,0.0552,10.8200,1.3561
"06 Aug 2024",0.5264,0.0673,0.0577,0.0737,0.0551,10.7400,1.3598
"05 Aug 2024",0.5264,0.0677,0.0580,0.0738,0.0552,10.5300,1.3580
"02 Aug 2024",0.5324,0.0683,0.0580,0.0738,0.0556,11.0100,1.3460
"01 Aug 2024",0.5347,0.0683,0.0576,0.0739,0.0556,11.0800,1.3453
"31 Jul 2024",0.5335,0.0681,0.0574,0.0737,0.0556,11.2600,1.3469
"30 Jul 2024",0.5335,0.0678,0.0571,0.0734,0.0554,11.3600,1.3532
"29 Jul 2024",0.5359,0.0680,0.0573,0.0738,0.0556,11.3100,1.3468
"26 Jul 2024",0.5349,0.0679,0.0573,0.0737,0.0555,11.3300,1.3484
"25 Jul 2024",0.5327,0.0678,0.0570,0.0735,0.0554,11.2300,1.3536
"24 Jul 2024",0.5352,0.0677,0.0570,0.0735,0.0554,11.3600,1.3527
"23 Jul 2024",0.5371,0.0677,0.0570,0.0737,0.0555,11.5300,1.3491
"22 Jul 2024",0.5370,0.0677,0.0570,0.0736,0.0555,11.5300,1.3495
"19 Jul 2024",0.5367,0.0677,0.0570,0.0737,0.0556,11.6300,1.3483
"18 Jul 2024",0.5383,0.0677,0.0570,0.0740,0.0557,11.5700,1.3449
"17 Jul 2024",0.5398,0.0680,0.0571,0.0741,0.0559,11.7000,1.3406
"12 Jul 2024",0.5397,0.0683,0.0575,0.0742,0.0560,11.8000,1.3365
"11 Jul 2024",0.5387,0.0682,0.0575,0.0739,0.0560,11.9500,1.3381
"10 Jul 2024",0.5385,0.0683,0.0577,0.0738,0.0559,11.9200,1.3388
"09 Jul 2024",0.5384,0.0682,0.0577,0.0739,0.0559,11.8800,1.3395
"08 Jul 2024",0.5375,0.0682,0.0576,0.0737,0.0558,11.8500,1.3420
"05 Jul 2024",0.5372,0.0681,0.0577,0.0737,0.0558,11.8400,1.3427
"04 Jul 2024",0.5355,0.0680,0.0575,0.0733,0.0556,11.8400,1.3487
"03 Jul 2024",0.5331,0.0679,0.0575,0.0729,0.0554,11.8100,1.3543
"02 Jul 2024",0.5350,0.0682,0.0579,0.0732,0.0557,11.8400,1.3480
"28 Jun 2024",0.5336,0.0684,0.0579,0.0731,0.0556,11.7700,1.3486
"27 Jun 2024",0.5365,0.0687,0.0582,0.0735,0.0559,11.7900,1.3407
"26 Jun 2024",0.5359,0.0687,0.0579,0.0735,0.0559,11.7500,1.3429
"25 Jun 2024",0.5380,0.0688,0.0582,0.0739,0.0561,11.7800,1.3367
"24 Jun 2024",0.5385,0.0690,0.0584,0.0739,0.0562,11.8000,1.3342
"21 Jun 2024",0.5395,0.0691,0.0585,0.0740,0.0562,11.7700,1.3324
"20 Jun 2024",0.5398,0.0690,0.0583,0.0741,0.0562,11.7200,1.3330
"19 Jun 2024",0.5391,0.0690,0.0583,0.0741,0.0562,11.6900,1.3341
"18 Jun 2024",0.5355,0.0686,0.0580,0.0736,0.0559,11.6300,1.3439
"17 Jun 2024",0.5334,0.0686,0.0579,0.0734,0.0557,11.5400,1.3488
"14 Jun 2024",0.5328,0.0683,0.0575,0.0733,0.0556,11.5900,1.3526
"13 Jun 2024",0.5339,0.0680,0.0575,0.0735,0.0556,11.5500,1.3527
"12 Jun 2024",0.5316,0.0681,0.0574,0.0731,0.0554,11.5000,1.3576
"11 Jun 2024",0.5295,0.0677,0.0573,0.0729,0.0552,11.4600,1.3647
"10 Jun 2024",0.5278,0.0675,0.0571,0.0726,0.0550,11.4100,1.3697
"07 Jun 2024",0.5276,0.0668,0.0569,0.0728,0.0548,11.2900,1.3760
"06 Jun 2024",0.5275,0.0668,0.0568,0.0727,0.0548,11.3500,1.3768
"05 Jun 2024",0.5305,0.0673,0.0573,0.0731,0.0552,11.3900,1.3662
"04 Jun 2024",0.5326,0.0673,0.0573,0.0734,0.0553,11.4500,1.3619
"03 Jun 2024",0.5285,0.0671,0.0572,0.0728,0.0550,11.4500,1.3716
"31 May 2024",0.5289,0.0674,0.0573,0.0729,0.0551,11.4300,1.3689
"30 May 2024",0.5327,0.0679,0.0578,0.0733,0.0555,11.5000,1.3570
"29 May 2024",0.5363,0.0680,0.0579,0.0738,0.0558,11.6000,1.3494
"28 May 2024",0.5351,0.0678,0.0577,0.0737,0.0556,11.5600,1.3538
"27 May 2024",0.5344,0.0679,0.0578,0.0736,0.0556,11.5400,1.3542
"24 May 2024",0.5333,0.0680,0.0579,0.0735,0.0556,11.5400,1.3551
"23 May 2024",0.5346,0.0680,0.0579,0.0737,0.0557,11.5400,1.3524
"22 May 2024",0.5380,0.0684,0.0582,0.0742,0.0560,11.6100,1.3421
"21 May 2024",0.5359,0.0681,0.0582,0.0740,0.0559,11.5700,1.3477
"20 May 2024",0.5369,0.0681,0.0584,0.0742,0.0559,11.5500,1.3454
"17 May 2024",0.5351,0.0682,0.0585,0.0741,0.0559,11.5300,1.3471
"16 May 2024",0.5336,0.0680,0.0583,0.0739,0.0557,11.4000,1.3523
"15 May 2024",0.5324,0.0680,0.0585,0.0737,0.0557,11.5200,1.3533
"14 May 2024",0.5327,0.0682,0.0586,0.0735,0.0557,11.5100,1.3532
"13 May 2024",0.5323,0.0682,0.0587,0.0735,0.0557,11.4600,1.3540
"10 May 2024",0.5310,0.0682,0.0586,0.0735,0.0556,11.4300,1.3558
"08 May 2024",0.5298,0.0682,0.0587,0.0733,0.0555,11.3800,1.3585
"07 May 2024",0.5294,0.0681,0.0584,0.0733,0.0555,11.3300,1.3600
"06 May 2024",0.5299,0.0682,0.0585,0.0734,0.0556,11.2900,1.3584
"03 May 2024",0.5280,0.0683,0.0584,0.0733,0.0555,11.2300,1.3604
"02 May 2024",0.5291,0.0683,0.0584,0.0733,0.0555,11.3800,1.3591
"30 Apr 2024",0.5293,0.0682,0.0582,0.0730,0.0554,11.4400,1.3630
"29 Apr 2024",0.5288,0.0680,0.0581,0.0729,0.0553,11.4500,1.3664
"26 Apr 2024",0.5261,0.0675,0.0579,0.0725,0.0550,11.3100,1.3763
"25 Apr 2024",0.5243,0.0673,0.0578,0.0722,0.0548,11.2300,1.3834
"24 Apr 2024",0.5249,0.0676,0.0581,0.0723,0.0549,11.2000,1.3798
"23 Apr 2024",0.5222,0.0676,0.0584,0.0720,0.0548,11.1400,1.3837
"22 Apr 2024",0.5238,0.0677,0.0583,0.0722,0.0549,11.1800,1.3794
"19 Apr 2024",0.5220,0.0677,0.0580,0.0720,0.0547,11.1100,1.3849
"18 Apr 2024",0.5260,0.0679,0.0582,0.0726,0.0551,11.1900,1.3743
"17 Apr 2024",0.5241,0.0680,0.0580,0.0722,0.0550,11.1700,1.3788
"16 Apr 2024",0.5256,0.0681,0.0582,0.0722,0.0550,11.1600,1.3770
"15 Apr 2024",0.5284,0.0683,0.0583,0.0728,0.0553,11.2000,1.3687
"12 Apr 2024",0.5295,0.0682,0.0582,0.0730,0.0553,11.1800,1.3683
"11 Apr 2024",0.5296,0.0680,0.0582,0.0730,0.0553,11.1800,1.3692
"10 Apr 2024",0.5336,0.0679,0.0581,0.0737,0.0556,11.1900,1.3615
"09 Apr 2024",0.5321,0.0677,0.0580,0.0735,0.0554,11.1600,1.3673
"08 Apr 2024",0.5311,0.0677,0.0580,0.0733,0.0553,11.1300,1.3696
"05 Apr 2024",0.5312,0.0677,0.0581,0.0733,0.0553,11.0900,1.3697
"04 Apr 2024",0.5319,0.0677,0.0580,0.0734,0.0553,11.1300,1.3686
"03 Apr 2024",0.5299,0.0678,0.0581,0.0730,0.0552,11.0800,1.3725
"02 Apr 2024",0.5282,0.0678,0.0580,0.0727,0.0551,11.0300,1.3774
"28 Mar 2024",0.5284,0.0673,0.0577,0.0729,0.0550,11.0200,1.3803
"27 Mar 2024",0.5278,0.0672,0.0577,0.0728,0.0549,11.0400,1.3826
"26 Mar 2024",0.5291,0.0673,0.0577,0.0730,0.0551,11.0500,1.3783
"25 Mar 2024",0.5280,0.0673,0.0578,0.0728,0.0550,11.0100,1.3814
"22 Mar 2024",0.5295,0.0673,0.0577,0.0729,0.0550,11.0400,1.3798
"21 Mar 2024",0.5305,0.0673,0.0575,0.0736,0.0552,11.1100,1.3733
"20 Mar 2024",0.5266,0.0672,0.0574,0.0730,0.0550,11.0700,1.3817
"19 Mar 2024",0.5254,0.0671,0.0573,0.0729,0.0548,10.9500,1.3860
"18 Mar 2024",0.5287,0.0674,0.0576,0.0734,0.0551,10.9400,1.3771
"15 Mar 2024",0.5289,0.0675,0.0576,0.0734,0.0552,10.8900,1.3764
"14 Mar 2024",0.5309,0.0674,0.0577,0.0738,0.0553,10.9100,1.3726
"13 Mar 2024",0.5297,0.0674,0.0575,0.0736,0.0552,10.8600,1.3758
"12 Mar 2024",0.5292,0.0674,0.0575,0.0737,0.0552,10.8600,1.3757
"11 Mar 2024",0.5285,0.0672,0.0572,0.0735,0.0550,10.8000,1.3806
"08 Mar 2024",0.5302,0.0673,0.0575,0.0736,0.0552,10.8900,1.3765
"07 Mar 2024",0.5289,0.0673,0.0576,0.0733,0.0551,10.8900,1.3803
"06 Mar 2024",0.5266,0.0673,0.0575,0.0730,0.0550,10.9500,1.3840
"05 Mar 2024",0.5249,0.0671,0.0574,0.0728,0.0548,10.9600,1.3884
"04 Mar 2024",0.5244,0.0671,0.0574,0.0727,0.0548,10.9300,1.3902
"01 Mar 2024",0.5232,0.0671,0.0575,0.0726,0.0547,10.9200,1.3917
"29 Feb 2024",0.5226,0.0669,0.0572,0.0725,0.0546,10.8600,1.3956
"28 Feb 2024",0.5244,0.0671,0.0574,0.0727,0.0548,10.9500,1.3906
"27 Feb 2024",0.5223,0.0668,0.0571,0.0724,0.0545,10.9000,1.3978
"26 Feb 2024",0.5218,0.0669,0.0572,0.0724,0.0546,10.8900,1.3975
"23 Feb 2024",0.5237,0.0671,0.0574,0.0726,0.0547,10.9400,1.3920
"22 Feb 2024",0.5260,0.0675,0.0578,0.0731,0.0551,10.9800,1.3826
"21 Feb 2024",0.5257,0.0676,0.0579,0.0731,0.0551,10.9700,1.3813
"20 Feb 2024",0.5253,0.0677,0.0579,0.0729,0.0550,10.9600,1.3839
"19 Feb 2024",0.5270,0.0678,0.0579,0.0731,0.0552,10.9700,1.3799
"16 Feb 2024",0.5266,0.0678,0.0580,0.0729,0.0551,10.9600,1.3821
"15 Feb 2024",0.5255,0.0678,0.0579,0.0727,0.0550,10.9200,1.3855
"14 Feb 2024",0.5250,0.0678,0.0576,0.0727,0.0550,10.9400,1.3869
"13 Feb 2024",0.5273,0.0678,0.0579,0.0731,0.0551,10.9200,1.3813
"12 Feb 2024",0.5260,0.0675,0.0577,0.0728,0.0549,10.8700,1.3881
"09 Feb 2024",0.5265,0.0678,0.0578,0.0730,0.0551,10.9000,1.3836
"08 Feb 2024",0.5271,0.0678,0.0579,0.0731,0.0551,10.8700,1.3822
"07 Feb 2024",0.5268,0.0680,0.0581,0.0732,0.0552,10.8300,1.3807
"06 Feb 2024",0.5253,0.0678,0.0581,0.0729,0.0550,10.8200,1.3853
"05 Feb 2024",0.5275,0.0678,0.0580,0.0731,0.0551,10.8500,1.3824
"02 Feb 2024",0.5312,0.0679,0.0579,0.0739,0.0554,10.8200,1.3735
"01 Feb 2024",0.5287,0.0681,0.0580,0.0735,0.0553,10.8000,1.3771
"31 Jan 2024",0.5273,0.0678,0.0579,0.0733,0.0552,10.8400,1.3816
"30 Jan 2024",0.5276,0.0678,0.0578,0.0734,0.0552,10.8200,1.3807
"29 Jan 2024",0.5281,0.0677,0.0578,0.0734,0.0552,10.8600,1.3812
"26 Jan 2024",0.5268,0.0676,0.0577,0.0733,0.0551,10.8300,1.3840
"25 Jan 2024",0.5258,0.0674,0.0577,0.0734,0.0551,10.8400,1.3859
"24 Jan 2024",0.5244,0.0673,0.0576,0.0731,0.0549,10.8200,1.3900
"23 Jan 2024",0.5239,0.0670,0.0573,0.0730,0.0548,10.8100,1.3948
"22 Jan 2024",0.5265,0.0670,0.0574,0.0731,0.0548,10.8100,1.3933
"19 Jan 2024",0.5276,0.0673,0.0576,0.0732,0.0550,10.8900,1.3886
"18 Jan 2024",0.5279,0.0671,0.0577,0.0732,0.0550,10.8200,1.3901
"17 Jan 2024",0.5269,0.0672,0.0579,0.0730,0.0549,10.7900,1.3918
"16 Jan 2024",0.5298,0.0674,0.0581,0.0736,0.0552,10.7600,1.3827
"15 Jan 2024",0.5312,0.0675,0.0580,0.0740,0.0553,10.7400,1.3794
"12 Jan 2024",0.5312,0.0675,0.0580,0.0741,0.0554,10.7500,1.3785
"11 Jan 2024",0.5305,0.0674,0.0580,0.0740,0.0553,10.7700,1.3798
"10 Jan 2024",0.5300,0.0675,0.0581,0.0738,0.0552,10.6900,1.3825
"27 Dec 2023",0.5316,0.0673,0.0584,0.0744,0.0554,10.6100,1.3791
"22 Dec 2023",0.5337,0.0678,0.0588,0.0746,0.0557,10.6100,1.3720
